title,description,id_mode,price,id_category,address_description,google_maps,latitude,longitude,dimension,services,amenities,county,district,currency,zone,Province,Pisos,Terraza,Habitaciones,Huéspedes,Camas,Baños,Piso,Tamaño,tipoComercial,Casas,Húespedes,Jardín,Niveles,Balcón o Terraza,Cantidad de parrillas,Azotea,Área social,Disponible desde,Cantidad de piscinas,tipoFinca,tipoTerreno,Dimensión,Tipo de terreno,Zonificación,Balcón
ALQUILER EN ROHRMOSER ,"ALQUILER DE APARTAMENTO EN ROHRMOSER – SEGUNDO PISO 320,000 COLONES - 70M² – 2 HABITACIONES
Alquiler de apartamento en la zona de Rohrmoser Geroma, cerca del Parque Bella Vista y del Triángulo de Rohrmoser, en segundo piso dentro de complejo de Apartamentos . Con un área de 70m², este cómodo apartamento consta de:
2 habitaciones (1 amplia cabe cama KinG bastante iluminacion y ventilacion y la otra cabe cama individual o la pueden usar de oficina 
1 baño completo con thermo ducha 
Sala, Espacio de Cocina integrada con area de lavado buena ventilación y luz 
Garaje techado y seguro con portón eléctrico para 1 vehículo
Se Acepta solo gatos como mascotas
Precio mensual: 320,000 colones (más depósito de igual monto). Servicios no incluidos.
Ideal para una persona o pareja. Se solicita orden patronal o estados de cuenta bancarios.
¡Agendemos tu cita! 🏬
Comunícate al: WA.Me/50670502236
Alien Realty | CCCBR #3779
#AlquilerApartamentosCR #InmobiliariaCostaRica #AlquilerRohrmoser #BienesRaícesCR #CostaRicaRealEstate #ViviendasCostaRica #AlquilerEnCostaRica #InversionesCostaRica #ApartamentosEnAlquiler #MudanzaCostaRica #RealEstateCR #GatosBienvenidos #AlquilerCostaRica",2,320000.0,2,"ROHRMOSER , 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,70m²,,,Cantón de San José,,CRC,,,,,2.0,,,1.0,2.0,70.0,,,,,,,,,,,,,,,,,
VENTA CASA LA TRINIDAD MORAVIA,"VENTA DE CASA EN EL ALTO DE LA TRINIDAD, MORAVIA 
Precio: ¢85 millones 
Terreno: 147.13 m2
Construccion: 224 m2
Descripción:
5 Habitaciones 
2 Baños completos con extractor 
6 Parqueos 
2 Salas 
Comedor
Cocina
Área de lavado 
Bodega pequeña
Antejardín, con portón, muro y rejas de seguridad
Adicionales:
Iluminación con paneles de leds de última tecnología
5 cámaras de seguridad con capacidad para 8 cámaras
1 Bomba de agua
1 Tanque de almacenamiento para agua
Año: 2001
PAT 
Hablemos, agendemos una cita 🏬
   Puedes comunicarte al 
WA.Me/50670502236 
 Alien Realty 
CCCBR # 3779
#realestatecostarica #realestatecr #costarica 
#InmobiliariaCostaRica #inversionescostarica #BienesRaícesCR #homesweethomecr #propiedadesdelujocr #MudanzaCostaRica #mansionsluxury #MansionesCostaRica",1,85000000.0,1,"LA TRINIDAD DE MORAVIA, San José, Costa Rica","https://www.google.com/maps?q=10.0076988,-84.01295035098013",10.0076988,-84.01295035098013,224m²,,"desayunador, sala y comedor, estacionamiento, jardín o parque",Cantón de Moravia,,CRC,,,,,5.0,,,2.0,,224.0,,,,,,,,,,,,,,,,,
VENTA DE 3 APARTAMENTOS TIBAS,"VENTA DE EDIFICIO CON 3 APARTAMENTOS, EN CUATRO REINAS DE TIBÁS 
📌PRECIO: ₡105 millones
Avalúo: ₡110 millones
Terreno: 138.63 m2
Construcción: 236.10 m2
CONSTA DE: 
3 niveles 
Cada apartamento tiene:
✔️ 2 Habitaciones 
✔️ 1 Baño
✔️ Sala
✔️ Comedor
✔️ Cocina, con muebles de madera y sobre imitación granito 
✔️ Cuarto de pilas
✔️ Sistema eléctrico entubado 
El edificio cuenta con garaje para 3 vehículos.
Ideal como inversión al tener una rentabilidad de un 9%, con los 3 apartamentos alquilados actualmente. 

LINK DE FACEBOOK: https://www.facebook.com/permalink.php?story_fbid=pfbid02J47HD4wpCJt5UnkRTipNRRj7kobRGHb2sAzjGTKLwxxBrzpvXfYKLdK5UbewGjb8l&id=61555710022289


PAT WALTER 
Hablemos, agendemos una cita 🏬
   Puedes comunicarte al 
WA.Me/50670502236 
 Alien Realty 
CCCBR # 3779
#realestatecostarica #realestatecr #costarica 
#InmobiliariaCostaRica #inversionescostarica #BienesRaícesCR #homesweethomecr #propiedadesdelujocr #MudanzaCostaRica #mansionsluxury #MansionesCostaRica
#alquiler #fbreelsfypシ゚viralシ #fypシ゚",1,105000000.0,1,"CUATRO REINAS DE TIBAS, San José, Costa Rica","https://www.google.com/maps?q=9.95713945,-84.08216271217454",9.95713945,-84.08216271217454,236.1m²,,,Cantón de Tibás,,CRC,,,3.0,,2.0,,,1.0,,236.1,,,,,,,,,,,,,,,,,
VENTA DE APARTAMENTO EN LA URUCA,"VENTA DE APARTAMENTO EN CONDOMINIO EN LA URUCA
Precio: ₡35 millones 
Área: 49 m2
Consta de:
- 3 Habitaciones 
- 1 Baño 
- Sala/comedor integrado 
- Cuarto pilas
- Entubado eléctrico 
- Área de juegos 
- Cuota condominial: ₡20.000
El servicio de parqueo se puede alquilar.
PAT 
Hablemos, agendemos una cita 🏬
   Puedes comunicarte al 
WA.Me/50670502236 
 Alien Realty 
CCCBR # 3779
#realestatecostarica #realestatecr #costarica 
#InmobiliariaCostaRica #inversionescostarica #BienesRaícesCR #homesweethomecr #propiedadesdelujocr #MudanzaCostaRica #mansionsluxury #MansionesCostaRica
#alquiler #fbreelsfypシ゚viralシ #fypシ゚",1,35000000.0,2,"CONDOMINIO EN LA URUCA, 10904, San José, Costa Rica","https://www.google.com/maps?q=9.92062065,-84.18998322078576",9.92062065,-84.18998322078576,49m²,,"desayunador, sala y comedor, jardín o parque",Cantón de Santa Ana,,CRC,,,,,3.0,,,1.0,,49.0,,,,,,,,,,,,,,,,,
ALQUILER EN CONDOMINIO NOGAL,"✨️ALQUILER DE APARTAMENTO AMUEBLADO 
2 HABITACIONES EN CONDOMINIO NOGAL  ROHRMOSER GEROMA 
$1100 amoblado más depósito de garantía 
En segundo nivel  del edificio 
En primer Nivel es de parqueo 
amoblado(solo se alquila amoblado) 
DISPONIBLE
apto 4. 
2 hab
 1 baño 
1 parqueo
65 metros habitables.
Hablemos, agendemos una cita 🏬
   Puedes comunicarte al 
WA.Me/50670502236 
 Alien Realty 
CCCBR # 3779
#realestatecostarica #realestatecr #costarica 
#InmobiliariaCostaRica #inversionescostarica #BienesRaícesCR #homesweethomecr #propiedadesdelujocr #MudanzaCostaRica #mansionsluxury #MansionesCostaRica",2,562001.0,2,"CONDOMINIO NOGAL  ROHRMOSER GEROMA , 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,65m²,,"desayunador, sala y comedor, estacionamiento",Cantón de San José,,CRC,,,,,2.0,,,1.0,,65.0,,,,,,,,,,,,,,,,,
APARTAMENTO EN ROHMOSER 2,"SE ALQUILA 
Apartamento Moderno en Rohrmoser NOGAL  #2 
Ubicación: Rohrmoser, antiguo AID Geroma 
Área: 80 m²
Precio de Alquiler: $1,100 mensuales
Habitaciones: 2
Baños: 1
Espacio para Vehículo: 1
Disponibilidad: Inmediata
Política de Mascotas: Se aceptan hasta dos. Por ser amoblado aplica un cobro adicional de un mes por concepto de depósito de garantía por los muebles. 
Descripción:
Disfruta de este hermoso apartamento moderno, totalmente amoblado, ubicado en una zona exclusiva de Rohrmoser. Cuenta con cocina equipada, amplios espacios, excelente iluminación natural y seguridad 24 horas para tu tranquilidad.
Condiciones del Alquiler:
Contrato mínimo de 12 meses
Depósito de garantía: equivalente a 1 mes de alquiler
Servicios (agua, electricidad) no incluidos
Hablemos, agendemos una cita 🏬
   Puedes comunicarte al 
WA.Me/50670502236 
 Alien Realty 
CCCBR # 3779
#realestatecostarica #realestatecr #costarica 
#InmobiliariaCostaRica #inversionescostarica #BienesRaícesCR #homesweethomecr #propiedadesdelujocr #MudanzaCostaRica #mansionsluxury #MansionesCostaRica
#alquiler #fbreelsfypシ゚viralシ #fypシ゚",2,562001.0,2,"Rohrmoser NOGAL  #2 , 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,80m²,,"desayunador, sala y comedor, estacionamiento",Cantón de San José,,CRC,,,,,2.0,,,1.0,,80.0,,,,,,,,,,,,,,,,,
VENTA DE CASA EN BARRIO MEXICO,"💥VENTA DE OPORTUNIDAD 
OFIBODEGA O CASA DE HABITACIÓN EN VENTA: UBICADA EN AV. 9 BIS, BARRIO MÉXICO, SAN JOSÉ - ₡160 MILLONES
Características:
Área de terreno: 218.15 m²
Frente: 10.24 m sobre Avenida 9 Bis
Fondo: 21.96 m
Área de construcción: 240 m² (aproximadamente)
Número de niveles: 3
Distribución:
Primer nivel: Cochera amplia para 2 vehículos, bodega.
Segundo nivel: Jardines, tendido, patio de pilas, cuarto de servicio con baño completo, cocina, antecomedor, comedor, amplias salas, baño de visitas.
Tercer nivel: 4 habitaciones espaciosas, 2 baños completos.
Precio Neto de Venta: ₡160,000,000
¡Agenda tu cita hoy mismo y descubre tu próxima propiedad! Contáctanos vía WhatsApp: WA.Me/50670502236
Alien Realty
CCCBR # 3779
#InmobiliariaCostaRica #RealEstateCR #BienesRaícesCR #InversionesCostaRica #PropiedadesCostaRica #CasaEnVenta #OfibodegaCR #VentaDeCasa #MudanzaCostaRica #PropiedadesDeLujo #InmueblesCostaRica #RealEstate #CasaDeHabitacion #CostaRicaHomes #HomesWeLove",1,160000000.0,1,"AV. 9 BIS, BARRIO MÉXICO, SAN JOSÉ, Merced, 10103, San José, Costa Rica","https://www.google.com/maps?q=9.9410912,-84.0864478",9.9410912,-84.0864478,218.15m²,,"desayunador, sala y comedor, estacionamiento",Cantón de San José,Merced,CRC,,,3.0,,4.0,,,2.0,,218.15,,,,,,,,,,,,,,,,,
ALQUILER DE BODEGA EN SAN JOSE,"BODEGA EN ALQUILER  EN SAN JOSÉ - $6,500 USD POR PASEO COLON A 200M DE LA COCA COLA 
Características:
Área total: 1,200 m²
Altura: 4.50 m (parte más alta) / 3.00 m (parte más baja)
Ubicación: A solo 200 metros de la Coca Cola, en un 5° piso.
Equipamiento: Ascensor de carga y de pasajeros, cómodas escaleras, zona de carga y descarga.
Estacionamiento: Parqueo disponible en el sótano.
Accesibilidad: Se puede descargar mercancía a cualquier hora.
Precio de Venta: $6,500 USD
¡Agenda tu cita hoy mismo y ven a conocer esta excelente opción para tu negocio! Contáctanos vía WhatsApp: WA.Me/50670502236
Alien Realty
CCCBR # 3779
#BodegaEnVenta #InmobiliariaCostaRica #RealEstateCR #BienesRaícesCR #InversionesCostaRica #PropiedadesCostaRica #BodegaSanJosé #AlquilerDeBodega #EspaciosDeTrabajo #InmueblesCostaRica #RealEstate #CargaYDescarga #BodegaComercial #CostaRica",2,3320915.0,9,"Paseo Colón, Hospital, 10103, San José, Costa Rica","https://www.google.com/maps?q=9.935122,-84.0912825",9.935122,-84.0912825,1200m²,,,Cantón de San José,Hospital,CRC,,,,,,,,,,1200.0,BODEGA,,,,,,,,,,,,,,,,
VENTA DE CASA EN LOMAS DE AYARCO,"💥VENTA DE HERMOSA CASA EN CONDOMINIO EN LOMAS DE AYARCO, CURRIDABAT - ₡81,000,000
Medidas: 177 m²
Habitaciones: 3
Baños: 3
¡Tu nuevo hogar en una de las zonas más exclusivas de Curridabat! Casa de 2 pisos en condominio con seguridad 24/7, ideal para una vida cómoda y tranquila.
Características:
3 habitaciones con excelente iluminación natural
3 baños completos
Amplia sala y comedor
Cocina funcional
Área verde para disfrutar con familia o mascotas
Cochera para 2 vehículos
Ubicación Premium:
Lomas de Ayarco es una de las mejores zonas de Curridabat, con gran plusvalía, cercanía a colegios de prestigio, y excelente conectividad.
¡No pierdas esta oportunidad única! Contacta por WhatsApp para agendar tu visita.
Hablemos, agendemos una cita 🏬
Puedes comunicarte al WA.Me/50670502236
Alien Realty
CCCBR # 3779
Marvin
#realestatecostarica #realestatecr #costarica #InmobiliariaCostaRica #inversionescostarica #BienesRaícesCR #homesweethomecr #propiedadesdelujocr #MudanzaCostaRica #mansionsluxury #MansionesCostaRica #alquiler #fbreelsfypシ゚viralシ #fypシ゚",1,81000000.0,1,"LOMAS DE AYARCO SUR , 11803, San José, Costa Rica","https://www.google.com/maps?q=9.9147401,-84.0173908",9.9147401,-84.0173908,177m²,,"desayunador, sala y comedor, estacionamiento",Cantón de Curridabat,,CRC,,,,,3.0,,,3.0,,177.0,,,,,,,,,,,,,,,,,
VENTA DE CASA EN TACORI ALAJUELA,"💥SE VENDE CASA Y SALÓN EN ALAJUELA, TACACORI - ₡65,000,000
Área de terreno: 303.14 m²
Habitaciones: 3
Baños: 2
Salón: Ideal para negocio o uso familiar
Ubicada frente a la Escuela Luis Sibaja García, primera entrada a mano derecha y tercera casa a mano izquierda, color terracota, con tapia enchapada, fachaleta, verjas negras y techo de tejas.
Condiciones de venta:
Prima: ₡35,000,000
Mensualidad mínima: ₡350,000 (con opción a abonos extraordinarios)
Se financian ₡30,000,000 sin intereses
Plazo flexible: El comprador define el plazo.
Crédito directo con el propietario, sin intermediarios, bancos o cooperativas.
Ventajas:
Propiedad totalmente libre de hipotecas, embargos y gravámenes
Impuestos municipales al día
Posibilidad de recibir vehículo de interés con sistema de gas (preferible)
¡Una excelente oportunidad de financiamiento sin intereses! Contáctame por WhatsApp para más información y agendar una cita.
Hablemos, agendemos una cita 🏬
Puedes comunicarte al WA.Me/50670502236
Alien Realty
CCCBR # 3779
Marvin
#realestatecostarica #realestatecr #costarica #InmobiliariaCostaRica #inversionescostarica #BienesRaícesCR #homesweethomecr #propiedadesdelujocr #MudanzaCostaRica #mansionsluxury #MansionesCostaRica #alquiler #fbreelsfypシ゚viralシ #fypシ゚",1,65000000.0,1,"TACORI , Alajuela, Costa Rica","https://www.google.com/maps?q=10.45233165,-84.46632842680263",10.45233165,-84.46632842680263,303.14m²,,"desayunador, sala y comedor, estacionamiento",,,CRC,,,,,3.0,,,2.0,,303.14,,,,,,,,,,,,,,,,,
CASA MODERNA EN HEREDIA,"SE VENDE MODERNA CASA EN CONDOMINIO EN SAN FRANCISCO DE HEREDIA - $245,000
Terreno: 200 m² | Construcción: 220 m² | 4 Habitaciones | 2 Pisos
Precio: $245,000
Descripción:
Casa esquinera de 2 pisos, como nueva, en condominio exclusivo. A solo 500 m de Oxígeno, ofrece 4 habitaciones, oficina, cocina con sobres de granito, patio con zona verde, techos altos, y excelente distribución para el confort familiar. Además, cuenta con piscina, rancho BBQ, áreas verdes, parque infantil y seguridad 24/7.
Ventajas:
Ubicación estratégica cerca de Oxígeno, Walmart, escuelas y hospitales.
Accesibilidad a rutas principales hacia San José, Alajuela y el aeropuerto.
Seguridad 24/7 con control de acceso.
Áreas comunes ideales para familias: parque infantil, piscina y pet park.
Clima fresco todo el año y vistas a las montañas.
Alta plusvalía en una zona en crecimiento.
Estilo de vida moderno con centros comerciales y entretenimiento cerca.
Comunidad tranquila y residencial.
Cercanía a centros educativos y médicos de primer nivel.
Servicios premium: planta de tratamiento, calles adoquinadas y zona BBQ.
¡Agenda tu cita hoy!
📲 WhatsApp: WA.Me/50670502236
Alien Realty | CCCBR #3779
#realestatecostarica #realestatecr #homesweethome #inmobiliaria #propiedadesdelujo #casaenventa #vivirenheredia #condominiocr #seguridad24/7 #nuevavivienda",1,125172950.0,1,"SAN FRANCISCO, 40101, Heredia, Costa Rica","https://www.google.com/maps?q=9.9981515,-84.1170163",9.9981515,-84.1170163,218m²,,"desayunador, sala y comedor, estacionamiento, seguridad 24 horas",Cantón de Heredia,,CRC,,,2.0,,4.0,,,2.0,,218.0,,,,,,,,,,,,,,,,,
OFIBODEGA EN VENTA ESCAZU,"💥OFIBODEGA EN VENTA – $430,000 | 270 m² | 4 PARQUEOS | 1 BAÑO | FLEX CENTER, ESCAZÚ
Ubicación premium + diseño funcional + seguridad 24/7
Estrene su ofibodega moderna en Guachipelín de Escazú. Ideal para empresas que buscan imagen, eficiencia y excelente conectividad.
Características:
Área total: 269.89 m²
3 parqueos al frente + 1 bajo techo
Mezzanine integrado
Cortina metálica automática
Prevista para elevador de carga
Conexión trifásica
Seguridad 24/7
Parqueos de visita
Cuota de mantenimiento: $0.90/m²
Ubicada en Flex Center, zona empresarial estratégica cerca de Ruta 27, centros comerciales y servicios clave.
Invierta en plusvalía y ubicación privilegiada.
Agende su cita hoy mismo
wa.me/50670502236
Alien Realty – CCCBR #3779
Marvin 
#OfibodegaCR #InversionesCostaRica #RealEstateCR #BienesRaicesCR #FlexCenter #Escazu #BodegaModerna #PropiedadComercial #CostaRicaRealEstate #OficinasCR #OportunidadDeInversion",1,219811700.0,9,"FLEX CENTER, ESCAZÚ, San José, Costa Rica","https://www.google.com/maps?q=9.9160325,-84.14098437807948",9.9160325,-84.14098437807948,269.89m²,,,Cantón de Escazú,,CRC,,,,,,,,,,269.89,OFIBODEGA,,,,,,,,,,,,,,,,
VENTA 4 APARTAMENTOS MONTES OCA,"💥OPORTUNIDAD 💥
VENTA DE PROPIEDAD CON 4 APARTAMENTOS | 310 M² CONSTRUIDOS | 344 M² TERRENO
Precio: ₡200.000.000 CRC
Ubicación: Barrio La Granja, Montes de Oca, San José, Costa Rica
Estado: Usado | Año: 2014
Área construida: 310 m² + 104 m² cochera
Terreno: 344 m² (9 m x 44 m)
Parqueos: 4 | Tipo de inmueble: Apartamentos
Uso de suelo: Mixto
Distribución:
4 apartamentos independientes, cada uno con su propio medidor.
Apto 1: 1 hab / 1 baño
Apto 2: 1 hab / 1 baño
Apto 3: 2 hab / 1 baño
Apto 4: 1 hab / 1 baño
Casa prefabricada desocupada para remodelar o ampliar
Portón eléctrico
Ingresos actuales: ₡1.065.000 mensuales
Potencial: Ampliación o construcción adicional gracias al uso de suelo mixto
Ideal para inversionistas: propiedad rentable en zona de alta plusvalía.
Contáctanos para más información o agendar una visita:
wa.me/50670502236
F/ Rocio Nav
Alien Realty | CCCBR #3779
#VentaDePropiedadCR #InversionCR #BienesRaicesCR #ApartamentosCostaRica #InversionInmobiliaria #PropiedadesEnVentaCR #RealEstateCR #MontesDeOca #AlienRealty",1,200000000.0,1,"Calle Chorro, Monterrey, 11501, Cantón de Montes de Oca, San José, Costa Rica, Sureste (GAM)","https://www.google.com/maps?q=9.94002995,-84.03271696604833",9.939896148818816,-84.0326911211014,310m²,,,Cantón de Montes de Oca,Monterrey,CRC,Sureste (GAM),,,,5.0,,,4.0,,310.0,,,,,,,,,,,,,,,,,
VENTA DE CASA CIUDAD COLON,"💥SE VENDE HERMOSA CASA DE 3 HABITACIONES EN CONDOMINIO COLINA DEL PRADO – $300,000 – 300 m²
¡Tu nuevo hogar te espera en Ciudad Colón, a solo 20 minutos de San José!
Esta hermosa casa cuenta con:
3 habitaciones
Sala amplia y cocina 
Cochera para 3 carros
Excelente distribución y construcción de alta calidad
Ubicada en el exclusivo Condominio Colina del Prado, con amenidades de lujo:
Casa club
Piscina
Cancha de tenis
Seguridad 24/7
Jardineros incluidos
Ideal para quienes buscan comodidad, seguridad y un entorno tranquilo rodeado de naturaleza.
Hablemos, agendemos una cita
Contáctame por WhatsApp: wa.me/50670502236
Alien Realty – CCCBR #3779
Eli
#SeVendeCostaRica #CasaEnVentaCR #RealEstateCostaRica #InmobiliariaCostaRica #BienesRaícesCR #HogarCR #PropiedadDeLujo #CiudadColón #MudanzaCostaRica #VivirEnCostaRica #ColinaDelPrado #CasasCostaRica",1,153642000.0,1,"Ciudad Colón, 10103, San José, Costa Rica","https://www.google.com/maps?q=9.9325427,-84.0795782",9.9325427,-84.0795782,300m²,,"desayunador, sala y comedor, estacionamiento, jardín o parque, piscina, seguridad 24 horas",Cantón de San José,,CRC,,,,,3.0,,,1.0,,300.0,,,,,,,,,,,,,,,,,
ALQUILER EN ROHRMOSER ,"✨️✨️ALQUILER APARTAMENTO 2 HABITACIONES | ₡575,000 | 60 M² + 25 M² PATIO | ROHRMOSER
Se alquila moderno apartamento totalmente nuevo, ubicado en un edificio recién construido dentro de condominio privado, en residencial con acceso controlado. Excelente ubicación en Rohrmoser, a pasos del Colegio Británico.
Incluye cuota de mantenimiento.
Distribución: • Habitación principal con walk-in closet
• Habitación secundaria
• Sala
• Cocina con desayunador
• Cuarto de lavado
• Baño principal
• Baño secundario
• Parqueo techado para un vehículo
• Área verde privada de 25 m² exclusiva del apartamento
Amenidades y extras: • Mascotas pequeñas o medianas permitidas
• Edificio con ascensor
• Acceso inmediato disponible
• Cortinas y accesorios de baño instalados
• Área interna: 60 m² | Patio: 25 m²
Precio: ₡575,000 + depósito
Contáctanos para agendar tu visita:
wa.me/50670502236
Alien Realty
CCCBR #3779
J
#AlquilerCostaRica #ApartamentoEnRenta #Rohrmoser #PropiedadesCR #BienesRaícesCR #VivirEnCR #CostaRicaRealEstate #MudanzaCR #InmobiliariaCR #InversionesCostaRica #RealEstateCR #ApartamentosCR #HomeSweetHomeCR #MascotasBienvenidas",2,575000.0,2,"Rohrmoser, a pasos del Colegio Británico., 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,85m²,,"desayunador, sala y comedor, estacionamiento, jardín o parque",Cantón de San José,,CRC,,,,,2.0,,,2.0,,85.0,,,,,,,,,,,,,,,,,
Venta de Casa en Tres Ríos ,"💎💎 GRAN OPORTUNIDAD CASA Tres Rìos con 6 habitaciones ( 7 habitaciones si se toma en cuenta espacio de oficina ) 💎💎

Para familias muy grandes !! 👌👌👌

1era planta 

4 habitaciones 
2 baños 
2 espacios parqueo 🚗🚗 ( muy buen espacio ingreso vehículos )
Sala 
Comedor amplio 
Cocina 
Bodega 
Oficina 

2da planta 

2 habitaciones 

Inversión: 69 millones y se escuchan ofertas ! 

",1,69000000.0,1,"Tres Ríos , Tres Equis, 30510, Cartago, Costa Rica","https://www.google.com/maps?q=9.946550063240059,-83.55882936361236",9.946550063240059,-83.55882936361236,180m²,"electricidad, agua","cerca de la escuela, estacionamiento, desayunador, sala y comedor",Cantón de Turrialba,Tres Equis,CRC,,,2.0,Sí,6.0,,,2.0,,180.0,,,,No,,,,,,,,,,,,,
VENTA DE TERRENO SARAPIQUI,"💥TERRENO EN VENTA - 2,004 m² -  
23 millones de colones 
₡23,000,000 COLONES - HORQUETAS DE SARAPIQUÍ
Terreno amplio de 2,004 m² con uso de suelo residencial y comercial.
Ubicado en una zona de gran crecimiento en Horquetas de Sarapiquí, con todos los servicios disponibles.
Precio: ₡23,000,000 colones.
Zona estratégica:
Cerca de futura ubicación del nuevo aeropuerto internacional.
Calles conectan hacia Limón y por Chilamate - Vuelta de Kooper hacia La Fortuna de San Carlos.
¡Ideal para desarrollar, vivir o invertir!
Roberto L. – Alien Realty
CCCBR #3779
Agenda tu cita o solicita más info:
wa.me/50670502236
Hablemos, agendemos una cita.
#TerrenoEnVenta #Sarapiquí #Horquetas #CostaRica #InversionesCR #PropiedadCR #BienesRaícesCostaRica #OportunidadDeInversión #RealEstateCostaRica #TerrenoResidencial #TerrenoComercial #AlienRealty #InmobiliariaCostaRica",1,23000000.0,10,"HORQUETAS DE SARAPIQUÍ, Heredia, Costa Rica","https://www.google.com/maps?q=10.48716355,-83.99568526979894",10.48716355,-83.99568526979894,2004m²,,,Cantón de Sarapiquí,,CRC,,,,,,,,,,2004.0,,,,,,,,,,,,,Terreno,,,,
Finca Para Producción Ganadera En Sarapiquí ,"¡Oportunidad única en Río Frío de Sarapiquí!
Se vende finca de 11 hectáreas totalmente aprovechables, con pasto abundante y agua de río durante todo el año, ubicada a solo 2 km de la carretera principal entre Guápiles y Puerto Viejo y a tan solo 1 hora de San José.
Ideal para:

Agricultura (tubérculos, pejibaye para palmito, entre otros)

Ganadería

Reforestación para madera o compensación forestal

Desarrollo de proyectos turísticos sostenibles


Características destacadas:

1. Agua de excelente calidad todo el año


2. Tierra fértil y sin contaminación (nunca se usaron químicos)


3. Acceso cercano a electricidad (a 100 m)


4. Ubicación estratégica para exportación o logística


5. Documentación en regla: plano y escritura


6. Terreno plano y de fácil manejo


7. Clima ideal para múltiples cultivos


8. Acceso todo el año


9. Potencial ecológico y turístico


10. Zona en desarrollo y con alta plusvalía

Muy cerca al Pali de Rio Frío lo cual es muy útil para vender sus cultivos.

Con acceso a ruta que conduce a la 32.

Cerca de Puerto Viejo. 



Precio:

₡110.000.000 colones en total

$210,000 USD aprox.


¡Una finca con gran potencial productivo y ecológico!
Contáctanos solo por WhatsApp al 6284-2157
(No se responderán inquietudes por este medio)",1,110000000.0,8,"41003, Heredia, Cantón de Sarapiquí, Las Horquetas",,10.195333559829068,-84.0022371704134,110000m²,,,Cantón de Sarapiquí,Las Horquetas,CRC,,,,,,,,,,,,,,,,,,,,,,Ganadera,,110000,,,
Finca Para Trabajo Agricola,"Las propiedades se en u entran ubicadas en San Clemente, cantón Limón, distrito Valle La Estrella, 25 Km del centro de Limón rumbo a Cahuita.

En total suman 47Ha según registro.  Las tenemos divididas en 3 parcelas por la forma en las que las adquirimos y les ordenamos su condición registral. Las fincas poseen escrituras , folios reales y planos de catastro actualizados.

El uso de suelo que nos fue otorgado por la Municipaliaf es general debido a que en Valle La Estrella no hay plan regulador.  Con gusto se lo podemos enviar pero le adelanto que labores agrícolas e industriales son bien permitidas.

En la finca se han desarrollado labores de ganadería desde hace muchos años.  Hay cerca de 25 Ha con pastos de siembra que con poco esfuerzo pueden ser limpiados y rehabilitados debido a que se detuvo la cría de ganado hace poco menos de 1 año por razones de salud de mi hermano quien vive en la finca.

Hay corral, pozo de agua propio , electricidad y todas las facilidades para esa actividad.

WhatsApp 62842157 ",1,527000000.0,8,"70302, Limón, Cantón de Siquirres, Pacuarito",,10.115506436939205,-83.37216051569446,47000m²,,,Cantón de Siquirres,Pacuarito,CRC,,,,,,,,,,,,,,,,,,,,,,Agricola ,,47000,,,
Casa En Barrio San Isidro Puriscal ,"Casa venta de casa  39 millones cedo deuda 9 millones de prima
casa de 100m, lote 200m, 3 cuartos, sala, cocina, cuarto de pila techado, area verde, cochera techada con porton electrica ( para carro sedan o suv pequeña). Casa con tapia todos los costado, cerca electrica con verjas, lugar tranquilo y seguro. Toda con acabados.
Lugar Guyabo, Naranjito barrio san Isidro cerca del Cais de puriscal, escuelas cerca, parada de buses a 200m con todos los servicios disponibles.

WhatsApp 62842157 ",1,39000000.0,1,"Vía 324, 10402, San José, Cantón de Puriscal, Mercedes Sur",,9.737276179453076,-84.40809876966819,200m²,,,Cantón de Puriscal,Mercedes Sur,CRC,,,1.0,True,3.0,5.0,6.0,1.0,,,,,,True,,,,,,,,,,200,,,
Casa de Lujo Barrio Escalante ,"Proyecto o inmueble Escalante : Ubicado en La Capital, San Jose,Barrio La California, entre Avenida Central y Barrio Escalante, esta ubicación es privilegiada por exposición y conveniencia para la clientela, cuenta con dos frentes o accesos, terraza y piscina, también tiene todos los permisos de funcionamiento y se puede modificar de la forma que sea necesario. Cuenta con piscina, 3 barras y distintos salones además de baterías de baños tanto en el 1er piso así como en el 2do piso y parqueo privado. Cuenta con un parqueo para 15 vehículos. Ha funcionado como hotel, como Bar y Restaurante, locación para fiestas o eventos privados, es una mansion espectacular con infinidad de usos.

Precio de venta $2.9M 


Ambos precios son negociables y estamos abiertos a cualquier negociacion.",1,290000.0,1,"Carmen 6, 11503, Barrio Escalante, Montes de Oca, San José",,9.9603639,-84.0653465,1720m²,"Wi-Fi, Electricidad, Agua","cerca de la escuela, piscina, parking de visitas, seguridad 24 horas, jardín o parque, estacionamiento, gimnasio, aire acondicionado, desayunador, sala y comedor, Walk-in-closet",Cantón de Montes Oca,Escalante,USD,,,3.0,True,5.0,5.0,5.0,5.0,,,,,,True,,,,,,,,,,1720,,,
